transaction_date,symboling,normalized-losses,num-of-doors,engine-location,wheel-base,length,width,height,curb-weight,num-of-cylinders,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,diesel,gas,horsepower_ordinal,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_awd,drive-wheels_fwd,drive-wheels_rwd,aspiration_std,aspiration_turbo,engine-type_dohc,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,fuel-system_1bbl,fuel-system_2bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi,make_frequency
2025-05-29,0.6000000000000001,74,1,0,0.31379310344827616,0.2861788617886183,0.28205128205128194,0.545,0.20442203258339797,0.19999999999999996,0.12757201646090538,3.05,3.03,9.0,0.08805031446540879,0.26530612244897966,0.4857142857142857,0.5789473684210527,0.03401022789335187,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-05-30,0.4,77,1,0,0.31379310344827616,0.46504065040650433,0.28205128205128194,0.591,0.30721489526764933,0.19999999999999996,0.12757201646090538,3.05,3.03,9.0,0.08805031446540879,0.26530612244897966,0.4857142857142857,0.5526315789473684,0.044684970954768866,7.580645161290323,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-05-31,0.4,81,1,0,0.31379310344827616,0.46504065040650433,0.28205128205128194,0.591,0.3110938712179985,0.19999999999999996,0.12757201646090538,3.05,3.03,9.0,0.08805031446540879,0.26530612244897966,0.3714285714285714,0.42105263157894735,0.06901345514125415,8.703703703703704,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-06-01,0.4,91,1,0,0.31379310344827616,0.46504065040650433,0.28205128205128194,0.591,0.6291698991466252,0.19999999999999996,0.12757201646090538,3.05,3.03,9.0,0.08805031446540879,0.26530612244897966,0.3714285714285714,0.42105263157894735,0.09085944094136339,8.703703703703704,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-06-02,0.4,91,1,0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.53,0.2300232738557021,0.19999999999999996,0.15226337448559674,3.19,3.03,9.0,0.1383647798742138,0.26530612244897966,0.45714285714285713,0.5526315789473684,0.045181470632044085,7.833333333333332,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-03-06,0.4,91,1,0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.528,0.24088440651667964,0.19999999999999996,0.15226337448559674,3.19,3.03,9.0,0.1383647798742138,0.26530612244897966,0.45714285714285713,0.5526315789473684,0.0516359664366218,7.833333333333332,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-06-04,0.4,91,1,0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.53,0.3052754072924748,0.19999999999999996,0.20164609053497945,3.27,3.35,22.5,0.05031446540880502,0.1428571428571428,0.5714285714285714,0.5263157894736842,0.06901345514125415,6.911764705882352,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.1774193548387097
2025-06-05,0.4,91,1,0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.528,0.3052754072924748,0.19999999999999996,0.20164609053497945,3.27,3.35,22.5,0.05031446540880502,0.1428571428571428,0.6857142857142857,0.8157894736842104,0.0662827069162405,6.184210526315789,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.1774193548387097
2025-06-06,0.4,91,1,0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.53,0.23506594259115587,0.19999999999999996,0.15226337448559674,3.19,3.03,9.0,0.1383647798742138,0.26530612244897966,0.6857142857142857,0.8157894736842104,0.06504145772305248,6.184210526315789,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-07-06,0.4,91,1,0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.528,0.24592707525213342,0.19999999999999996,0.15226337448559674,3.19,3.03,9.0,0.1383647798742138,0.26530612244897966,0.39999999999999997,0.4736842105263157,0.08043294771858397,8.392857142857142,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-06-08,0.4,91,1,0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.528,0.2529092319627618,0.19999999999999996,0.15226337448559674,3.19,3.03,9.0,0.1383647798742138,0.26530612244897966,0.39999999999999997,0.4736842105263157,0.10277543319596841,8.392857142857142,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-06-09,0.6000000000000001,168,0,0,0.27241379310344804,0.448780487804878,0.316239316239316,0.526,0.26415826221877425,0.19999999999999996,0.15226337448559674,3.19,3.03,9.0,0.1383647798742138,0.26530612244897966,0.42857142857142855,0.4736842105263157,0.07298545255945582,8.103448275862071,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-06-10,0.6000000000000001,168,0,0,0.27241379310344804,0.448780487804878,0.316239316239316,0.526,0.2777346780449961,0.19999999999999996,0.15226337448559674,3.19,3.03,9.0,0.1383647798742138,0.26530612244897966,0.42857142857142855,0.4736842105263157,0.07745394965493271,8.103448275862071,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1774193548387097
2025-11-06,0.6000000000000001,168,0,0,0.27241379310344804,0.448780487804878,0.316239316239316,0.526,0.3013964313421257,0.19999999999999996,0.15226337448559674,3.24,3.08,9.4,0.4025157232704403,0.9999999999999998,0.3428571428571429,0.3421052631578947,0.10376843255051885,9.038461538461537,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-12,0.6000000000000001,168,0,0,0.27241379310344804,0.448780487804878,0.316239316239316,0.526,0.3149728471683475,0.19999999999999996,0.15226337448559674,3.24,3.08,9.4,0.4025157232704403,0.9999999999999998,0.3428571428571429,0.3421052631578947,0.10972642867782137,9.038461538461537,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-13,0.8,134,0,0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.52,0.4080682699767262,0.19999999999999996,0.3497942386831276,3.62,3.5,9.3,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,0.08269202125018618,9.791666666666666,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-14,0.8,134,0,0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.52,0.40651667959658644,0.19999999999999996,0.3497942386831276,3.62,3.5,9.3,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,0.11223375204806116,9.791666666666666,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-15,0.8,134,0,0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.52,0.4123351435221102,0.19999999999999996,0.3497942386831276,3.62,3.5,9.3,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,0.12092249640037733,9.791666666666666,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-16,0.8,134,0,0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.52,0.4619860356865788,0.19999999999999996,0.3497942386831276,3.62,3.5,9.3,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,0.15096072687552753,9.791666666666666,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-17,0.8,134,0,0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.52,0.4755624515128005,0.19999999999999996,0.3497942386831276,3.62,3.5,9.3,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,0.15964947122784368,9.791666666666666,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-18,0.8,134,0,0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.53,0.5768037238169124,0.19999999999999996,0.3497942386831276,3.62,3.5,9.3,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,0.3115783724740579,9.791666666666666,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-19,0.2,65,1,0,0.5448275862068965,0.5609756097560976,0.5299145299145307,0.5489999999999999,0.3250581846392552,0.19999999999999996,0.25102880658436216,3.31,3.54,8.7,0.2767295597484276,0.020408163265306145,0.42857142857142855,0.4736842105263157,0.09507968819820267,8.103448275862071,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-20,0.2,65,1,0,0.5448275862068965,0.5609756097560976,0.5299145299145307,0.5489999999999999,0.38479441427463146,0.19999999999999996,0.20164609053497945,3.27,3.35,22.5,0.1572327044025157,0.1428571428571428,0.45714285714285713,0.4473684210526315,0.13852340995978352,7.833333333333332,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1774193548387097
2025-06-21,0.2,65,1,0,0.5448275862068965,0.5609756097560976,0.5299145299145307,0.539,0.35919317300232734,0.19999999999999996,0.25102880658436216,3.31,3.54,8.7,0.2767295597484276,0.020408163265306145,0.3714285714285714,0.42105263157894735,0.12089767141651359,8.703703703703704,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-22,0.2,65,1,0,0.5448275862068965,0.5609756097560976,0.5299145299145307,0.5489999999999999,0.35919317300232734,0.19999999999999996,0.25102880658436216,3.31,3.54,8.7,0.2767295597484276,0.020408163265306145,0.3714285714285714,0.42105263157894735,0.1434884067325356,8.703703703703704,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-23,0.2,65,1,0,0.5448275862068965,0.5609756097560976,0.5299145299145307,0.539,0.3762606671838634,0.19999999999999996,0.25102880658436216,3.31,3.54,8.7,0.2767295597484276,0.020408163265306145,0.3714285714285714,0.42105263157894735,0.1521771510848518,8.703703703703704,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-24,1.0,197,0,0,0.5620689655172417,0.6894308943089431,0.6324786324786329,0.52,0.5771916214119472,0.6000000000000001,0.45267489711934156,3.27,3.35,9.3,0.710691823899371,0.4285714285714286,0.17142857142857143,0.21052631578947367,0.28399781540142,11.75,0,1,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-25,1.0,197,0,0,0.5620689655172417,0.6894308943089431,0.6324786324786329,0.52,0.5927075252133436,0.6000000000000001,0.45267489711934156,3.27,3.35,9.3,0.710691823899371,0.4285714285714286,0.14285714285714285,0.21052631578947367,0.2700958244377141,12.36842105263158,0,1,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-26,0.2,90,1,0,0.6172413793103448,0.7593495934959353,0.5299145299145307,0.541,0.6373157486423584,0.6000000000000001,0.45267489711934156,3.27,3.35,9.2,0.6792452830188679,0.4285714285714286,0.17142857142857143,0.21052631578947367,0.2624497294076759,11.75,0,1,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-27,0.2,122,1,0,0.6172413793103448,0.7593495934959353,0.5299145299145307,0.541,0.6450737005430567,0.6000000000000001,0.41152263374485604,3.27,3.35,9.2,0.6792452830188679,0.4285714285714286,0.14285714285714285,0.21052631578947367,0.2639392284395015,12.36842105263158,0,1,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1774193548387097
2025-06-28,0.8,122,0,0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.557,0.29984484096198605,0.19999999999999996,0.14814814814814814,3.01,3.4,23.0,0.02515723270440251,0.26530612244897966,0.6571428571428573,0.7894736842105263,0.06595998212601162,6.351351351351353,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.06451612903225806
2025-06-29,0.8,122,0,0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.557,0.2796741660201707,0.19999999999999996,0.19753086419753085,3.19,3.4,9.0,0.23270440251572322,0.4489795918367345,0.3714285714285714,0.4736842105263157,0.0709249788987637,8.703703703703704,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06451612903225806
2025-06-30,0.8,94,1,0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.557,0.3010085337470908,0.19999999999999996,0.14814814814814814,3.01,3.4,23.0,0.02515723270440251,0.26530612244897966,0.6571428571428573,0.7894736842105263,0.07142147857603892,6.351351351351353,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.06451612903225806
2025-01-07,0.8,94,1,0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.557,0.28083785880527545,0.19999999999999996,0.19753086419753085,3.19,3.4,9.0,0.23270440251572322,0.4489795918367345,0.3714285714285714,0.4736842105263157,0.076386475348791,8.703703703703704,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06451612903225806
2025-07-02,0.8,94,1,0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.557,0.3052754072924748,0.19999999999999996,0.19753086419753085,3.19,3.4,9.0,0.23270440251572322,0.4489795918367345,0.3714285714285714,0.4736842105263157,0.08383397050791916,8.703703703703704,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06451612903225806
2025-07-03,0.8,94,1,0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.557,0.3223429014740109,0.19999999999999996,0.14814814814814814,3.01,3.4,23.0,0.12578616352201255,0.1428571428571428,0.6571428571428573,0.6842105263157894,0.10865895437167966,6.351351351351353,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.06451612903225806
2025-07-04,0.8,94,1,0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.557,0.3149728471683475,0.19999999999999996,0.19753086419753085,3.19,3.4,10.0,0.32704402515723274,0.5510204081632655,0.3428571428571429,0.42105263157894735,0.1210714463035599,9.038461538461537,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06451612903225806
2025-05-07,1.0,122,0,0,0.27241379310344804,0.2959349593495939,0.3333333333333339,0.556,0.29712955779674166,0.19999999999999996,0.19753086419753085,3.19,3.4,8.5,0.26415094339622636,0.5510204081632655,0.28571428571428575,0.3421052631578947,0.1607914204855767,9.791666666666666,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06451612903225806
2025-07-06,1.0,256,0,0,0.27241379310344804,0.3999999999999999,0.316239316239316,0.514,0.2843289371605896,0.19999999999999996,0.19753086419753085,3.19,3.4,8.5,0.26415094339622636,0.5510204081632655,0.28571428571428575,0.3421052631578947,0.1206990715456035,9.791666666666666,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06451612903225806
2025-07-07,0.4,122,1,0,0.4758620689655175,0.6357723577235763,0.5641025641025648,0.551,0.4550038789759503,0.3999999999999999,0.30864197530864196,3.19,3.4,8.5,0.389937106918239,0.5510204081632655,0.14285714285714285,0.21052631578947367,0.20299389305396953,12.36842105263158,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06451612903225806
2025-07-08,0.4,122,1,0,0.4758620689655175,0.6357723577235763,0.5641025641025648,0.551,0.42319627618308764,0.19999999999999996,0.14814814814814814,3.01,3.4,23.0,0.12578616352201255,0.1428571428571428,0.5428571428571429,0.5789473684210527,0.21664763417903776,7.121212121212121,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.06451612903225806
2025-09-07,0.4,122,1,0,0.4758620689655175,0.6829268292682928,0.5641025641025648,0.551,0.4169899146625291,0.19999999999999996,0.19753086419753085,3.19,3.4,9.0,0.2515723270440251,0.5510204081632655,0.31428571428571433,0.39473684210526316,0.1780447842708902,9.4,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06451612903225806
2025-07-10,0.0,103,1,0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.562,0.5523661753297129,0.19999999999999996,0.3292181069958848,3.78,3.15,9.5,0.41509433962264153,0.5102040816326532,0.2571428571428572,0.3157894736842105,0.19418102378233454,10.217391304347826,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.05913978494623656
2025-07-11,0.2,74,1,0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.575,0.5996896819239721,0.19999999999999996,0.3292181069958848,3.78,3.15,9.5,0.41509433962264153,0.5102040816326532,0.2571428571428572,0.3157894736842105,0.2059728911176208,10.217391304347826,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.05913978494623656
2025-07-12,0.0,103,1,0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.562,0.5612878200155158,0.19999999999999996,0.3292181069958848,3.78,3.15,9.5,0.41509433962264153,0.5102040816326532,0.28571428571428575,0.3157894736842105,0.26977309964748525,9.791666666666666,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.05913978494623656
2025-07-13,0.2,74,1,0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.575,0.6027928626842514,0.19999999999999996,0.3292181069958848,3.78,3.15,9.5,0.41509433962264153,0.5102040816326532,0.28571428571428575,0.3157894736842105,0.2829303410952783,9.791666666666666,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.05913978494623656
2025-07-14,0.0,103,1,0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.562,0.603956555469356,0.19999999999999996,0.2839506172839506,3.62,3.15,7.5,0.7169811320754716,0.3877551020408163,0.08571428571428574,0.1578947368421053,0.330221935355742,13.823529411764708,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.05913978494623656
2025-07-15,0.2,74,1,0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.575,0.6474010861132662,0.19999999999999996,0.2839506172839506,3.62,3.15,7.5,0.7169811320754716,0.3877551020408163,0.08571428571428574,0.1578947368421053,0.3433791768035351,13.823529411764708,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.05913978494623656
2025-07-16,0.2,95,1,0,0.7758620689655169,0.7756097560975612,0.7350427350427351,0.555,0.5678820791311094,0.19999999999999996,0.3292181069958848,3.78,3.15,9.5,0.41509433962264153,0.5102040816326532,0.2571428571428572,0.3157894736842105,0.29112258577031924,10.217391304347826,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.05913978494623656
2025-07-17,0.2,95,1,0,0.7758620689655169,0.7756097560975612,0.7264957264957266,0.555,0.6055081458494957,0.19999999999999996,0.3292181069958848,3.78,3.15,8.7,0.7044025157232704,0.4693877551020409,0.14285714285714285,0.23684210526315785,0.34573755027059233,12.36842105263158,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.05913978494623656
2025-07-18,0.2,95,1,0,0.7758620689655169,0.7756097560975612,0.7350427350427351,0.555,0.591155934833204,0.6000000000000001,0.46090534979423875,3.58,2.87,8.8,0.5408805031446541,0.5510204081632655,0.11428571428571427,0.1842105263157895,0.4063105108981679,13.055555555555555,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.05913978494623656
2025-07-19,0.2,95,1,0,0.7758620689655169,0.7756097560975612,0.7350427350427351,0.555,0.6706749418153608,0.6000000000000001,0.34567901234567905,3.01,3.4,23.0,0.3647798742138365,0.26530612244897966,0.3428571428571429,0.2894736842105263,0.43076312000397204,9.038461538461537,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.05913978494623656
2025-07-20,0.2,95,1,0,0.7758620689655169,0.7756097560975612,0.7350427350427351,0.555,0.6105508145849496,0.19999999999999996,0.3292181069958848,3.78,3.15,9.5,0.41509433962264153,0.5102040816326532,0.14285714285714285,0.23684210526315785,0.4346109925028549,12.36842105263158,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.05913978494623656
